"photoID";"userID";"dateTaken";"poiID";"poiTheme";"poiFreq";"seqID"
8324971588;"84987970@N00";1355564847;2;"Mixed Use";138;3255
8323912589;"84987970@N00";1355564886;90;"Community Use";396;3255
8324963786;"84987970@N00";1355564940;90;"Community Use";396;3255
8324971888;"84987970@N00";1355567792;236;"Retail";94;3255
8324972168;"84987970@N00";1355570041;84;"Mixed Use";336;3255
8324974844;"84987970@N00";1355630999;235;"Retail";529;3256
8323916389;"84987970@N00";1355636308;237;"Leisure/Recreation";18;3256
8324975896;"84987970@N00";1355640799;110;"Leisure/Recreation";55;3256
8323916919;"84987970@N00";1355641092;110;"Leisure/Recreation";55;3256
8323917039;"84987970@N00";1355641297;110;"Leisure/Recreation";55;3256
8323917507;"84987970@N00";1355644795;242;"Mixed Use";45;3256
8324976848;"84987970@N00";1355645378;38;"Community Use";455;3256
8323918201;"84987970@N00";1355647357;202;"Transport";358;3256
8324977390;"84987970@N00";1355647565;200;"Education Centre";39;3256
8323918395;"84987970@N00";1355647597;200;"Education Centre";39;3256
8327642877;"84987970@N00";1355788853;68;"Office";106;3257
8328701676;"84987970@N00";1355788872;68;"Office";106;3257
8328701944;"84987970@N00";1355788878;68;"Office";106;3257
8328702134;"84987970@N00";1355788916;68;"Office";106;3257
8328702372;"84987970@N00";1355788923;68;"Office";106;3257
8328702634;"84987970@N00";1355788973;68;"Office";106;3257
8328702894;"84987970@N00";1355788984;68;"Office";106;3257
8327644667;"84987970@N00";1355789151;68;"Office";106;3257
8327644925;"84987970@N00";1355789165;68;"Office";106;3257
8328703718;"84987970@N00";1355789173;68;"Office";106;3257
8323919455;"84987970@N00";1355789848;68;"Office";106;3257
8324978778;"84987970@N00";1355792766;68;"Office";106;3257
8323920637;"84987970@N00";1355810659;61;"Transport";122;3257
8324980408;"84987970@N00";1355833478;38;"Community Use";455;3257
8323921317;"84987970@N00";1355833710;38;"Community Use";455;3257
8323921599;"84987970@N00";1355880252;61;"Transport";122;3258
8498820281;"8502118@N08";1357278638;230;"Community Use";476;3259
8499926856;"8502118@N08";1357278649;230;"Community Use";476;3259
8499927264;"8502118@N08";1357278669;230;"Community Use";476;3259
8498821399;"8502118@N08";1357278675;230;"Community Use";476;3259
8498821687;"8502118@N08";1357278680;230;"Community Use";476;3259
8511019118;"8502118@N08";1357516671;103;"Purpose Built";32;3260
8511021640;"8502118@N08";1357521972;110;"Leisure/Recreation";55;3260
8509914093;"8502118@N08";1357521982;110;"Leisure/Recreation";55;3260
8511023082;"8502118@N08";1357522091;110;"Leisure/Recreation";55;3260
8511023882;"8502118@N08";1357530210;218;"Purpose Built";287;3260
8511024392;"8502118@N08";1357530222;218;"Purpose Built";287;3260
8511025160;"8502118@N08";1357530266;218;"Purpose Built";287;3260
8511026158;"8502118@N08";1357530279;218;"Purpose Built";287;3260
8511026674;"8502118@N08";1357530289;218;"Purpose Built";287;3260
8509918923;"8502118@N08";1357530350;218;"Purpose Built";287;3260
8509919419;"8502118@N08";1357530368;218;"Purpose Built";287;3260
8509919907;"8502118@N08";1357530460;218;"Purpose Built";287;3260
8509920715;"8502118@N08";1357530590;218;"Purpose Built";287;3260
8509921223;"8502118@N08";1357530651;218;"Purpose Built";287;3260
8511030750;"8502118@N08";1357530706;218;"Purpose Built";287;3260
8509922677;"8502118@N08";1357531057;218;"Purpose Built";287;3260
8511031904;"8502118@N08";1357531095;218;"Purpose Built";287;3260
8511032880;"8502118@N08";1357531229;218;"Purpose Built";287;3260
8511033658;"8502118@N08";1357531750;218;"Purpose Built";287;3260
8509925597;"8502118@N08";1357531995;218;"Purpose Built";287;3260
8509926445;"8502118@N08";1357532237;218;"Purpose Built";287;3260
8509928079;"8502118@N08";1357532286;218;"Purpose Built";287;3260
8511037534;"8502118@N08";1357545291;131;"Place Of Assembly";331;3260
8511038532;"8502118@N08";1357545302;131;"Place Of Assembly";331;3260
8509930757;"8502118@N08";1357545355;131;"Place Of Assembly";331;3260
8509931477;"8502118@N08";1357545496;84;"Mixed Use";336;3260
8509932267;"8502118@N08";1357545830;84;"Mixed Use";336;3260
8511041684;"8502118@N08";1357545907;84;"Mixed Use";336;3260
8509934185;"8502118@N08";1357545936;84;"Mixed Use";336;3260
8509936489;"8502118@N08";1357546164;228;"Leisure/Recreation";156;3260
8509937723;"8502118@N08";1357546222;228;"Leisure/Recreation";156;3260
8509938657;"8502118@N08";1357546396;228;"Leisure/Recreation";156;3260
8511050888;"8502118@N08";1357546952;190;"Transport";351;3260
8509942909;"8502118@N08";1357546976;35;"Community Use";349;3260
8511053080;"8502118@N08";1357546996;84;"Mixed Use";336;3260
8511054406;"8502118@N08";1357547008;223;"Leisure/Recreation";204;3260
8509946247;"8502118@N08";1357547037;224;"Mixed Use";137;3260
8509947167;"8502118@N08";1357547065;224;"Mixed Use";137;3260
8511057534;"8502118@N08";1357547124;223;"Leisure/Recreation";204;3260
8509949805;"8502118@N08";1357549118;19;"Place of Worship";27;3260
8511060160;"8502118@N08";1357549120;19;"Place of Worship";27;3260
8509953117;"8502118@N08";1357549646;223;"Leisure/Recreation";204;3260
8509954613;"8502118@N08";1357550962;224;"Mixed Use";137;3260
8509955911;"8502118@N08";1357551006;229;"Mixed Use";37;3260
8509956823;"8502118@N08";1357551073;224;"Mixed Use";137;3260
8511066486;"8502118@N08";1357551524;224;"Mixed Use";137;3260
8511067032;"8502118@N08";1357551640;224;"Mixed Use";137;3260
8511067442;"8502118@N08";1357551841;224;"Mixed Use";137;3260
8509961091;"8502118@N08";1357555476;224;"Mixed Use";137;3260
8509961749;"8502118@N08";1357555493;224;"Mixed Use";137;3260
8511071572;"8502118@N08";1357556030;224;"Mixed Use";137;3260
8511072612;"8502118@N08";1357556074;84;"Mixed Use";336;3260
8511073900;"8502118@N08";1357556088;84;"Mixed Use";336;3260
8509966007;"8502118@N08";1357556101;84;"Mixed Use";336;3260
8511075238;"8502118@N08";1357556109;84;"Mixed Use";336;3260
8509967529;"8502118@N08";1357556157;84;"Mixed Use";336;3260
8510005391;"8502118@N08";1357605002;95;"Purpose Built";116;3261
8510006341;"8502118@N08";1357605009;95;"Purpose Built";116;3261
8511116290;"8502118@N08";1357605032;95;"Purpose Built";116;3261
8510008701;"8502118@N08";1357605093;95;"Purpose Built";116;3261
8510009451;"8502118@N08";1357605107;95;"Purpose Built";116;3261
8511149494;"8502118@N08";1357696795;68;"Office";106;3262
8510041445;"8502118@N08";1357696818;68;"Office";106;3262
8511151758;"8502118@N08";1357696832;68;"Office";106;3262
8510043349;"8502118@N08";1357697035;136;"Transport";327;3262
8511153310;"8502118@N08";1357697059;136;"Transport";327;3262
8510044907;"8502118@N08";1357697127;136;"Transport";327;3262
8510045973;"8502118@N08";1357697151;136;"Transport";327;3262
8510047101;"8502118@N08";1357697246;136;"Transport";327;3262
8510048119;"8502118@N08";1357697299;136;"Transport";327;3262
8511158568;"8502118@N08";1357697328;136;"Transport";327;3262
8511159296;"8502118@N08";1357697364;136;"Transport";327;3262
8511160110;"8502118@N08";1357697387;136;"Transport";327;3262
8510051931;"8502118@N08";1357697415;208;"Leisure/Recreation";51;3262
8511162070;"8502118@N08";1357697435;208;"Leisure/Recreation";51;3262
8510053801;"8502118@N08";1357697444;208;"Leisure/Recreation";51;3262
8510055159;"8502118@N08";1357697478;208;"Leisure/Recreation";51;3262
8511165966;"8502118@N08";1357697491;208;"Leisure/Recreation";51;3262
8511167346;"8502118@N08";1357697526;208;"Leisure/Recreation";51;3262
8511168316;"8502118@N08";1357697633;34;"Place of Worship";11;3262
8510059913;"8502118@N08";1357697649;34;"Place of Worship";11;3262
8510060673;"8502118@N08";1357697753;16;"Place of Worship";18;3262
8511170912;"8502118@N08";1357697784;16;"Place of Worship";18;3262
8510062521;"8502118@N08";1357697787;16;"Place of Worship";18;3262
8510063525;"8502118@N08";1357697859;16;"Place of Worship";18;3262
8511173538;"8502118@N08";1357698064;17;"Place of Worship";48;3262
8510068699;"8502118@N08";1357698539;89;"Office";74;3262
8511178576;"8502118@N08";1357698872;89;"Office";74;3262
8511179544;"8502118@N08";1357698900;89;"Office";74;3262
8511180276;"8502118@N08";1357698915;89;"Office";74;3262
8511181048;"8502118@N08";1357698944;89;"Office";74;3262
8511182104;"8502118@N08";1357698953;89;"Office";74;3262
8510073643;"8502118@N08";1357699334;89;"Office";74;3262
8511183676;"8502118@N08";1357699343;89;"Office";74;3262
8511184874;"8502118@N08";1357699367;89;"Office";74;3262
8511186248;"8502118@N08";1357699420;89;"Office";74;3262
8511187260;"8502118@N08";1357699525;89;"Office";74;3262
8511188292;"8502118@N08";1357700165;89;"Office";74;3262
8511189554;"8502118@N08";1357700170;89;"Office";74;3262
8510080965;"8502118@N08";1357700859;89;"Office";74;3262
8511191476;"8502118@N08";1357700891;89;"Office";74;3262
8511192070;"8502118@N08";1357700940;89;"Office";74;3262
8511192626;"8502118@N08";1357700967;89;"Office";74;3262
8510083997;"8502118@N08";1357701039;89;"Office";74;3262
8511193996;"8502118@N08";1357701815;89;"Office";74;3262
8510085219;"8502118@N08";1357701832;89;"Office";74;3262
8510086453;"8502118@N08";1357701841;89;"Office";74;3262
8511196434;"8502118@N08";1357701848;89;"Office";74;3262
8510087793;"8502118@N08";1357701940;89;"Office";74;3262
8511197954;"8502118@N08";1357701983;89;"Office";74;3262
8511198680;"8502118@N08";1357701996;89;"Office";74;3262
8510089949;"8502118@N08";1357702050;89;"Office";74;3262
8511200432;"8502118@N08";1357702054;89;"Office";74;3262
8511201590;"8502118@N08";1357704109;51;"Place Of Assembly";97;3262
8510093079;"8502118@N08";1357704117;51;"Place Of Assembly";97;3262
8510093859;"8502118@N08";1357704184;51;"Place Of Assembly";97;3262
8511204406;"8502118@N08";1357705807;51;"Place Of Assembly";97;3262
8510095719;"8502118@N08";1357709319;51;"Place Of Assembly";97;3262
8511205770;"8502118@N08";1357709532;51;"Place Of Assembly";97;3262
8511206300;"8502118@N08";1357709537;51;"Place Of Assembly";97;3262
8510097327;"8502118@N08";1357709571;51;"Place Of Assembly";97;3262
8511207480;"8502118@N08";1357710268;51;"Place Of Assembly";97;3262
8511208586;"8502118@N08";1357710302;51;"Place Of Assembly";97;3262
8510099709;"8502118@N08";1357710309;51;"Place Of Assembly";97;3262
8510100571;"8502118@N08";1357710707;200;"Education Centre";39;3262
8511211108;"8502118@N08";1357710720;51;"Place Of Assembly";97;3262
8510102431;"8502118@N08";1357710733;51;"Place Of Assembly";97;3262
8510103101;"8502118@N08";1357711131;213;"Leisure/Recreation";105;3262
8511213368;"8502118@N08";1357711305;202;"Transport";358;3262
8511214186;"8502118@N08";1357711515;12;"Place of Worship";95;3262
8510106677;"8502118@N08";1357719831;47;"Retail";473;3262
8510107303;"8502118@N08";1357720359;47;"Retail";473;3262
8511217462;"8502118@N08";1357720402;47;"Retail";473;3262
8510108787;"8502118@N08";1357720419;47;"Retail";473;3262
8510109423;"8502118@N08";1357720492;47;"Retail";473;3262
8511219408;"8502118@N08";1357720506;47;"Retail";473;3262
8511220352;"8502118@N08";1357720731;47;"Retail";473;3262
8511221498;"8502118@N08";1357721584;47;"Retail";473;3262
8510113035;"8502118@N08";1357721602;47;"Retail";473;3262
8511223578;"8502118@N08";1357721631;47;"Retail";473;3262
8511224530;"8502118@N08";1357721636;47;"Retail";473;3262
8511225996;"8502118@N08";1357721639;47;"Retail";473;3262
8511227156;"8502118@N08";1357721691;47;"Retail";473;3262
8510118713;"8502118@N08";1357721698;47;"Retail";473;3262
8511228920;"8502118@N08";1357721818;47;"Retail";473;3262
8510120747;"8502118@N08";1357721828;47;"Retail";473;3262
8510121505;"8502118@N08";1357721848;47;"Retail";473;3262
8510122291;"8502118@N08";1357721855;47;"Retail";473;3262
8511232438;"8502118@N08";1357722003;47;"Retail";473;3262
8510124085;"8502118@N08";1357722115;47;"Retail";473;3262
8511234160;"8502118@N08";1357722151;47;"Retail";473;3262
8510125063;"8502118@N08";1357722295;47;"Retail";473;3262
8510126455;"8502118@N08";1357722354;47;"Retail";473;3262
8511236560;"8502118@N08";1357722399;47;"Retail";473;3262
57982026;"85226206@N00";1085191364;190;"Transport";351;3263
57982089;"85226206@N00";1085191505;190;"Transport";351;3263
57982382;"85226206@N00";1085351807;230;"Community Use";476;3264
57982460;"85226206@N00";1085351949;230;"Community Use";476;3264
11548544;"85226206@N00";1096078218;57;"Place Of Assembly";58;3265
11548545;"85226206@N00";1096090705;230;"Community Use";476;3265
12304777;"85226206@N00";1115012654;185;"Leisure/Recreation";62;3266
12304778;"85226206@N00";1115012670;185;"Leisure/Recreation";62;3266
12305254;"85226206@N00";1115012746;185;"Leisure/Recreation";62;3266
12305255;"85226206@N00";1115013936;185;"Leisure/Recreation";62;3266
12305256;"85226206@N00";1115019438;185;"Leisure/Recreation";62;3266
12305669;"85226206@N00";1115019565;185;"Leisure/Recreation";62;3266
12305670;"85226206@N00";1115019605;185;"Leisure/Recreation";62;3266
12305671;"85226206@N00";1115019734;185;"Leisure/Recreation";62;3266
12305672;"85226206@N00";1115019747;185;"Leisure/Recreation";62;3266
12305673;"85226206@N00";1115019760;185;"Leisure/Recreation";62;3266
12305674;"85226206@N00";1115019838;185;"Leisure/Recreation";62;3266
12308442;"85226206@N00";1115019845;185;"Leisure/Recreation";62;3266
12308443;"85226206@N00";1115019849;185;"Leisure/Recreation";62;3266
12308444;"85226206@N00";1115020022;185;"Leisure/Recreation";62;3266
12308445;"85226206@N00";1115020037;185;"Leisure/Recreation";62;3266
12308447;"85226206@N00";1115021592;185;"Leisure/Recreation";62;3266
12309178;"85226206@N00";1115021597;185;"Leisure/Recreation";62;3266
12309179;"85226206@N00";1115021611;185;"Leisure/Recreation";62;3266
12309180;"85226206@N00";1115021625;185;"Leisure/Recreation";62;3266
12309181;"85226206@N00";1115021632;185;"Leisure/Recreation";62;3266
12309182;"85226206@N00";1115021637;185;"Leisure/Recreation";62;3266
12309183;"85226206@N00";1115031375;95;"Purpose Built";116;3266
12310323;"85226206@N00";1115031990;95;"Purpose Built";116;3266
12310325;"85226206@N00";1115032003;95;"Purpose Built";116;3266
12310326;"85226206@N00";1115032007;95;"Purpose Built";116;3266
12310947;"85226206@N00";1115044663;185;"Leisure/Recreation";62;3266
12310948;"85226206@N00";1115044671;185;"Leisure/Recreation";62;3266
12310949;"85226206@N00";1115075449;185;"Leisure/Recreation";62;3267
12310950;"85226206@N00";1115075465;185;"Leisure/Recreation";62;3267
12310951;"85226206@N00";1115075486;185;"Leisure/Recreation";62;3267
12708894;"85226206@N00";1115083200;185;"Leisure/Recreation";62;3267
12304779;"85226206@N00";1115205785;185;"Leisure/Recreation";62;3268
12308446;"85226206@N00";1115208333;185;"Leisure/Recreation";62;3268
12309489;"85226206@N00";1115209028;95;"Purpose Built";116;3268
12309492;"85226206@N00";1115209028;95;"Purpose Built";116;3268
12309493;"85226206@N00";1115209028;95;"Purpose Built";116;3268
12309490;"85226206@N00";1115209028;95;"Purpose Built";116;3268
12309491;"85226206@N00";1115209028;95;"Purpose Built";116;3268
12309495;"85226206@N00";1115209028;95;"Purpose Built";116;3268
12310324;"85226206@N00";1115209693;95;"Purpose Built";116;3268
12310322;"85226206@N00";1115209693;95;"Purpose Built";116;3268
5376984359;"85533777@N00";1295687971;122;"Leisure/Recreation";251;3269
5611611835;"85636444@N00";1302576398;65;"Community Use";500;3270
5611616447;"85636444@N00";1302576857;65;"Community Use";500;3270
5611620043;"85636444@N00";1302577901;65;"Community Use";500;3270
5611657607;"85636444@N00";1302579041;65;"Community Use";500;3270
5611926437;"85636444@N00";1302579580;65;"Community Use";500;3270
5612507130;"85636444@N00";1302580057;65;"Community Use";500;3270
5612507270;"85636444@N00";1302580098;65;"Community Use";500;3270
5612507432;"85636444@N00";1302580354;65;"Community Use";500;3270
5612507608;"85636444@N00";1302580375;65;"Community Use";500;3270
5611927261;"85636444@N00";1302580443;65;"Community Use";500;3270
5612508040;"85636444@N00";1302580786;65;"Community Use";500;3270
5612508206;"85636444@N00";1302581046;65;"Community Use";500;3270
5611927891;"85636444@N00";1302581225;65;"Community Use";500;3270
5611928053;"85636444@N00";1302581258;65;"Community Use";500;3270
5611928329;"85636444@N00";1302581764;65;"Community Use";500;3270
5611928435;"85636444@N00";1302582852;65;"Community Use";500;3270
304098511;"85711459@N00";1158116258;90;"Community Use";396;3271
304098774;"85711459@N00";1158538574;201;"Mixed Use";104;3272
2102359903;"85798762@N00";1196485924;131;"Place Of Assembly";331;3273
2104572125;"85798762@N00";1196600198;97;"Office";148;3274
127872600;"85919197@N00";1144864994;120;"Leisure/Recreation";357;3275
127873083;"85919197@N00";1144865119;120;"Leisure/Recreation";357;3275
128132571;"85919197@N00";1144910643;120;"Leisure/Recreation";357;3276
128132691;"85919197@N00";1144910667;120;"Leisure/Recreation";357;3276
128132819;"85919197@N00";1144910699;120;"Leisure/Recreation";357;3276
128132967;"85919197@N00";1144910736;120;"Leisure/Recreation";357;3276
128133120;"85919197@N00";1144910772;120;"Leisure/Recreation";357;3276
128133322;"85919197@N00";1144910813;120;"Leisure/Recreation";357;3276
128133496;"85919197@N00";1144910840;120;"Leisure/Recreation";357;3276
128133796;"85919197@N00";1144910888;120;"Leisure/Recreation";357;3276
128133998;"85919197@N00";1144910926;120;"Leisure/Recreation";357;3276
128134044;"85919197@N00";1144910939;120;"Leisure/Recreation";357;3276
141175877;"85919197@N00";1146828144;150;"Community Use";258;3277
141176100;"85919197@N00";1146828193;150;"Community Use";258;3277
141176261;"85919197@N00";1146828225;150;"Community Use";258;3277
141175624;"85919197@N00";1146884306;150;"Community Use";258;3278
141175760;"85919197@N00";1146884348;150;"Community Use";258;3278
141176022;"85919197@N00";1146885434;150;"Community Use";258;3278
141176395;"85919197@N00";1146885770;150;"Community Use";258;3278
3121654779;"85919197@N00";1229764483;219;"Leisure/Recreation";15;3279
3457974190;"85919197@N00";1240190858;77;"Leisure/Recreation";307;3280
5981991856;"86292040@N00";1311397814;235;"Retail";529;3281
5981993622;"86292040@N00";1311397816;235;"Retail";529;3281
5981994562;"86292040@N00";1311397821;98;"Place Of Assembly";100;3281
5982002406;"86292040@N00";1311397837;242;"Mixed Use";45;3281
5982003560;"86292040@N00";1311397838;74;"Community Use";15;3281
5981444723;"86292040@N00";1311397840;74;"Community Use";15;3281
5981446751;"86292040@N00";1311397841;74;"Community Use";15;3281
5981448157;"86292040@N00";1311397843;74;"Community Use";15;3281
5981449523;"86292040@N00";1311397845;74;"Community Use";15;3281
5981451109;"86292040@N00";1311397846;74;"Community Use";15;3281
5982011952;"86292040@N00";1311397848;14;"Place of Worship";84;3281
5982013494;"86292040@N00";1311397849;183;"Place Of Assembly";14;3281
5981455267;"86292040@N00";1311397853;193;"Place Of Assembly";7;3281
5981401925;"86292040@N00";1311753219;235;"Retail";529;3282
5981403509;"86292040@N00";1311753253;235;"Retail";529;3282
5981405769;"86292040@N00";1311753303;235;"Retail";529;3282
5981967042;"86292040@N00";1311753337;235;"Retail";529;3282
5981412513;"86292040@N00";1311753446;235;"Retail";529;3282
5981974098;"86292040@N00";1311753480;235;"Retail";529;3282
5981977784;"86292040@N00";1311753558;235;"Retail";529;3282
5981419355;"86292040@N00";1311753591;235;"Retail";529;3282
5981421041;"86292040@N00";1311753625;235;"Retail";529;3282
5981983972;"86292040@N00";1311753687;94;"Community Use";611;3282
5981985790;"86292040@N00";1311753723;98;"Place Of Assembly";100;3282
4537873838;"86589646@N00";1225229379;35;"Community Use";349;3283
4537874170;"86589646@N00";1225229395;35;"Community Use";349;3283
4537245237;"86589646@N00";1227486637;35;"Community Use";349;3284
4537245679;"86589646@N00";1227486655;35;"Community Use";349;3284
4537875562;"86589646@N00";1227486687;35;"Community Use";349;3284
4537246757;"86589646@N00";1227486698;35;"Community Use";349;3284
4537247191;"86589646@N00";1227486706;35;"Community Use";349;3284
4537247607;"86589646@N00";1228817180;35;"Community Use";349;3285
4537248053;"86589646@N00";1228817181;35;"Community Use";349;3285
5457668462;"86589646@N00";1258513738;90;"Community Use";396;3286
4537870702;"86589646@N00";1271765448;35;"Community Use";349;3287
5301593527;"86589646@N00";1283919886;3;"Place Of Assembly";8;3288
5302188064;"86589646@N00";1283919890;3;"Place Of Assembly";8;3288
5457062307;"86589646@N00";1289344198;38;"Community Use";455;3289
5228885674;"86589646@N00";1291103682;29;"Place of Worship";57;3290
5228291663;"86589646@N00";1291105465;29;"Place of Worship";57;3290
5228293009;"86589646@N00";1291105829;29;"Place of Worship";57;3290
5228884908;"86589646@N00";1291106939;29;"Place of Worship";57;3290
5299570255;"86589646@N00";1292636908;77;"Leisure/Recreation";307;3291
5299484809;"86589646@N00";1292636908;77;"Leisure/Recreation";307;3291
5299727281;"86589646@N00";1292888001;38;"Community Use";455;3292
5299542783;"86589646@N00";1292888017;38;"Community Use";455;3292
5299628159;"86589646@N00";1292888159;189;"Place Of Assembly";765;3292
5299841747;"86589646@N00";1292888502;3;"Place Of Assembly";8;3292
5300010870;"86589646@N00";1293073613;208;"Leisure/Recreation";51;3293
5300011666;"86589646@N00";1293073622;208;"Leisure/Recreation";51;3293
5299413403;"86589646@N00";1293073631;208;"Leisure/Recreation";51;3293
5420504477;"86589646@N00";1296963943;77;"Leisure/Recreation";307;3294
5421089920;"86589646@N00";1296967367;77;"Leisure/Recreation";307;3294
5427363823;"86589646@N00";1297132883;189;"Place Of Assembly";765;3295
5427368361;"86589646@N00";1297132894;189;"Place Of Assembly";765;3295
5427974714;"86589646@N00";1297133148;189;"Place Of Assembly";765;3295
5428277726;"86589646@N00";1297133790;189;"Place Of Assembly";765;3295
5427397955;"86589646@N00";1297136486;35;"Community Use";349;3295
5428003828;"86589646@N00";1297137885;90;"Community Use";396;3295
5427403535;"86589646@N00";1297137945;38;"Community Use";455;3295
5427408237;"86589646@N00";1297138404;38;"Community Use";455;3295
5428014848;"86589646@N00";1297138841;132;"Leisure/Recreation";129;3295
5427414451;"86589646@N00";1297139075;5;"Place of Worship";52;3295
5427434045;"86589646@N00";1297139649;12;"Place of Worship";95;3295
5428038218;"86589646@N00";1297139728;12;"Place of Worship";95;3295
5427440015;"86589646@N00";1297141767;11;"Place of Worship";35;3295
5427446601;"86589646@N00";1297141877;11;"Place of Worship";35;3295
5427448723;"86589646@N00";1297142206;164;"Transport";70;3295
5525346012;"86589646@N00";1299535742;38;"Community Use";455;3296
5772997951;"86589646@N00";1301011869;189;"Place Of Assembly";765;3297
5794701797;"86589646@N00";1304379332;38;"Community Use";455;3298
6486049595;"86589646@N00";1308700350;38;"Community Use";455;3299
6486182535;"86589646@N00";1311898069;189;"Place Of Assembly";765;3300
6486183211;"86589646@N00";1311898189;189;"Place Of Assembly";765;3300
6486183863;"86589646@N00";1311898202;189;"Place Of Assembly";765;3300
8032810065;"86636924@N02";1342805082;61;"Transport";122;3301
8050300373;"86636924@N02";1342809402;105;"Mixed Use";150;3301
8731056422;"86636924@N02";1359538733;232;"Transport";87;3302
417176103;"86657001@N00";1173592555;79;"Place Of Assembly";57;3303
13027684253;"87023816@N00";1359206950;125;"Place Of Assembly";116;3304
8437361791;"87023816@N00";1359817193;38;"Community Use";455;3305
13027898584;"87023816@N00";1372485636;179;"Place Of Assembly";44;3306
12005741493;"87023816@N00";1390016923;123;"Leisure/Recreation";258;3307
12094442463;"87023816@N00";1390437595;122;"Leisure/Recreation";251;3308
12095836854;"87023816@N00";1390444809;120;"Leisure/Recreation";357;3308
7978689590;"87109756@N02";1255941573;232;"Transport";87;3309
7978697851;"87109756@N02";1263200722;84;"Mixed Use";336;3310
7978706552;"87109756@N02";1263202624;131;"Place Of Assembly";331;3310
7978706036;"87109756@N02";1264157686;188;"Place of Worship";225;3311
7978926785;"87109756@N02";1265515872;35;"Community Use";349;3312
7978722507;"87109756@N02";1276580102;150;"Community Use";258;3313
7978718350;"87109756@N02";1279287195;38;"Community Use";455;3314
7978718983;"87109756@N02";1279435539;90;"Community Use";396;3315
7985482619;"87109756@N02";1310210678;84;"Mixed Use";336;3316
7979155769;"87109756@N02";1321240513;130;"Community Use";226;3317
7985477104;"87109756@N02";1347569776;230;"Community Use";476;3318
8002684860;"87109756@N02";1348028097;35;"Community Use";349;3319
8002681074;"87109756@N02";1348028138;35;"Community Use";349;3319
8002876815;"87109756@N02";1348028378;35;"Community Use";349;3319
8002873563;"87109756@N02";1348028782;35;"Community Use";349;3319
8002676467;"87109756@N02";1348029143;66;"Place Of Assembly";134;3319
8002676080;"87109756@N02";1348029236;189;"Place Of Assembly";765;3319
8002669207;"87109756@N02";1348030775;136;"Transport";327;3319
8002665939;"87109756@N02";1348031001;62;"Place Of Assembly";113;3319
6745425973;"87168693@N00";1326677874;120;"Leisure/Recreation";357;3320
6745426585;"87168693@N00";1326702869;120;"Leisure/Recreation";357;3320
6745427359;"87168693@N00";1326702923;120;"Leisure/Recreation";357;3320
6745428541;"87168693@N00";1326767639;99;"Leisure/Recreation";386;3321
6745429155;"87168693@N00";1326852111;120;"Leisure/Recreation";357;3322
6745429921;"87168693@N00";1326873446;120;"Leisure/Recreation";357;3322
6745434497;"87168693@N00";1327021028;183;"Place Of Assembly";14;3323
6745435199;"87168693@N00";1327023906;124;"Place Of Assembly";187;3323
3253973797;"8721758@N06";1223586188;131;"Place Of Assembly";331;3324
3254818064;"8721758@N06";1223587189;131;"Place Of Assembly";331;3324
4469016058;"8721758@N06";1223587923;84;"Mixed Use";336;3324
4469020224;"8721758@N06";1223758238;190;"Transport";351;3325
4468280463;"8721758@N06";1223758956;90;"Community Use";396;3325
5374541709;"8721758@N06";1295305796;224;"Mixed Use";137;3326
5399921791;"8721758@N06";1295565112;231;"Place Of Assembly";121;3327
11884719226;"8721758@N06";1388132200;223;"Leisure/Recreation";204;3328
11884349374;"8721758@N06";1388133262;223;"Leisure/Recreation";204;3328
11883896225;"8721758@N06";1388133262;223;"Leisure/Recreation";204;3328
11883952165;"8721758@N06";1388134558;223;"Leisure/Recreation";204;3328
11616889274;"8721758@N06";1388135296;223;"Leisure/Recreation";204;3328
11866185983;"8721758@N06";1388136923;223;"Leisure/Recreation";204;3328
11865915245;"8721758@N06";1388136987;223;"Leisure/Recreation";204;3328
11884331494;"8721758@N06";1388221202;150;"Community Use";258;3329
11884180023;"8721758@N06";1388221402;150;"Community Use";258;3329
11884387654;"8721758@N06";1388221621;150;"Community Use";258;3329
4960157860;"87232391@N00";1283238273;131;"Place Of Assembly";331;3330
4959576329;"87232391@N00";1283271205;84;"Mixed Use";336;3331
4959577433;"87232391@N00";1283271875;84;"Mixed Use";336;3331
4959578587;"87232391@N00";1283272969;84;"Mixed Use";336;3331
4959579377;"87232391@N00";1283272975;84;"Mixed Use";336;3331
4960175678;"87232391@N00";1283274497;84;"Mixed Use";336;3331
4960176350;"87232391@N00";1283275318;84;"Mixed Use";336;3331
4959581533;"87232391@N00";1283275329;84;"Mixed Use";336;3331
4959557847;"87232391@N00";1283276650;84;"Mixed Use";336;3331
4960149516;"87232391@N00";1283277071;84;"Mixed Use";336;3331
6651135611;"87284921@N00";1325907709;189;"Place Of Assembly";765;3332
4822309501;"87355829@N00";1279766549;35;"Community Use";349;3333
4822312413;"87355829@N00";1279768531;189;"Place Of Assembly";765;3333
4822928922;"87355829@N00";1279851710;35;"Community Use";349;3334
4822313945;"87355829@N00";1279852594;35;"Community Use";349;3334
4820696866;"87355829@N00";1279880787;231;"Place Of Assembly";121;3334
4820189927;"87355829@N00";1279885856;99;"Leisure/Recreation";386;3334
4820824000;"87355829@N00";1279886547;231;"Place Of Assembly";121;3334
4820204093;"87355829@N00";1279886559;231;"Place Of Assembly";121;3334
4822931542;"87355829@N00";1279935610;35;"Community Use";349;3335
4822932268;"87355829@N00";1279935619;35;"Community Use";349;3335
