"poiID";"title";"text";
"219";"";"Went in to open a new bank account and had a great experience. Hanna was great - very helpful and friendly.";
"219";"";"professional, and experts in complex financial scenarios. I received excellent support from Banker 'Josh W'.";
"219";"";"If there was a no star rating. Anyone ringing the fraud expect to be waiting long enough to want to give up. Typical Bank when they have a customer the service is extremely poor. Westpac here is some advice. instead of advertising what you promise start picking up the phone. DO SOMETHING. CALLED 4 TIMES AND STILL CANT GET THROUGH TYPICAL BANK THAT DOES NOT OFFERING OR UNDERSTAND THE MEANING OF CUSTOMER SERVICE";
"219";"";"I have an account with them and I need to change my address but they will not answer the phone when I call them , I'm on overseas so probably I have been getting charged too. I am thinking about canceling the contract with them";
"219";"";"Very friendly, professional  and pleasant staff. I always have a great experience when I bank there. Well done.";
"219";"";"Usually I get really good service, today i felt like I was pushed and shoved customer service is usually better and feels more genuine.";
"219";"";"I was overseas and needed to access my money over the phone as I was in trable. Somehow I missread something to the oporator and imidiatly she locked my account and asked me to attend a branch in person. Thank you for ruining my life literally";
"220";"A truly magnificent building";"This building is internationally significant. It is listed by UNESCO because it is one of the few buildings remaining from the great exhibitions in the 19th century. The Royal Exhibition Building is still in regular use, it is truly a magnificent building, showing  exquisite craftsmanship that is rarely seen today.";
"220";"Excellent";"Really enjoyed visiting.<br>Lots to see.  Loved seeing phar lap the horse.<br>Interesting to see how Melbourne has grown over the years.";
"220";"Building is listed by UNESCO";"The Royal Exhibition Building is one of the few surviving buildings from an era when nations asserted their stature by holding exhibitions of industry and commerce. The Royal Exhibition Building is still used frequently for civic events and commercial exhibitions. Many graduates received their parchments here. The interior is ornate. it is a fine example of 19th century craftsmanship. By the way, the Royal Exhibition Building is heritage listed by UNESCO.";
"220";"Beautiful";"I didn't see a way of entering the building just to visit, but the building and park beside it are gorgeous!";
"220";"Marvellous building";"The building looks marvellous and is set in wonderful gardens, highly recommend visiting. Didn't go inside.";
"220";"A spectacular iconic building";"A few days ago while in Melbourne I spent time walking around this magnificent exhibition building and enjoying the fantastic gardens .<br>The gardens are so well looked after and it is soo peaceful to stroll around enjoying the trees. Garden beds , lakes and fantastic fountains.<br>The building with the big dome stands out from a long way away .<br>It is a must place to visit when in town, while I was there a bride and groom were having their wedding photos done , a great spot for that sort of thing .";
"220";"Heart and Lungs of the City";"The Royal Exhibition Building is a unique example of outstanding Victorian architecture set within a beautiful open garden.  The fine detailed painting which adorns the interior is stunning and well maintained. Its a must visit site when in Melbourne.";
"220";"A rare look inside";"You do not get inside that often these days, but Covid vaccinations were on and I used my chance to look over the old building.  Inside there are interesting murals and ceiling decorations, while outside the design goes back well over a hundred years.";
"220";"Good for visitors";"A building full of history, I will often take visitors to Melbourne for a walk. Nice and close to a tram stop and the cbd.";
"220";"Impressive, magnificent old building";"The magnificent Royal Exhibition Building dates to the late 19th century and is one of a very few remaining similar buildings. Its architecture, as well as size, is absolutely stunning. It is heritage listed and is used to host trade shows, fairs, cultural and other important events. It is located in the lovely Carlton Gardens and is next to the Melbourne Museum.";
"220";"Grand old building.";"Located in the heart of Carlton Gardens is this rather imposing heritage listed building. I was only able to get a sneak look inside as it is currently being used as a vaccination centre.";
"220";"Magnificent Heritage Listed Building";"Reflecting the wealth and pride of Melbourne in the latter half of the 1800's  this building sitting on a 26 Hectare site in the Carlton Gardens was built between 1879 and 1880 as part of the International Exhibition Movement which had over 50 exhibitions between 1851 and 1915 (not all in this building obviously).Although it looks a little tired because of lack of use it is a great building and one recalled  as the place one did the final sixth year English exam along with about a million other kids hoping to enter University.(so long ago).";
"221";"";"";
"222";"Awesome experience Etihad Stadium";"Martin !!! He is the best host ! We really enjoyed every moment of the tour, he was very interactive!! <br><br>Best Tour !!!!!";
"222";"Stadium Tour";"Went on a stadium tour to tick off diff. Footy grounds. It was my birthday and it was one of the best birthdays I have ever had. Shoutout to John who really looked after us. Worth the travel down from Newcastle!";
"222";"Lovely people";"Just the loveliest people! Martin and Paul H. were super fun and kind. Took photos for people, made it fun, and engaged the group. We had a great time!!";
"222";"A Must-Visit for Football Fans!";"As a big fan of Manchester City from US, I couldn't pass up the opportunity to visit the Etihad Stadium during my recent trip to Manchester. I was blown away by the size and grandeur of the stadium, which is truly impressive both inside and out. The stadium tour was well-organized and informative, with plenty of opportunities to take photos and learn about the history of the club. It was a real treat to see the locker rooms, walk down the tunnel onto the field, and sit in the stands where thousands of passionate fans cheer on the team every week.";
"222";"Amazing";"Ian and Kris where are amazing tour gide.<br>After the visit i have only one word''AMAZING<br>Everybody is so friendly, everything is so wel organized.<br>Thank you again Ian and Kris for this amazing experience .<br>Wish you all the succes for the future.<br>And i hope one day i can come back for a game.";
"222";"Fun experience";"We did the stadium tour and had a great time with Anne and Eric as our guides. Super informative and got their crowd involved in answering questions and made the kids felt super special. Would Def recommend. We even got a picture with Pep!";
"222";"Extraordinary Tour!";"Our trip from the States to Manchester was all to see Man City play a Champions League match.  We were lucky to get ticket on the VIP tour a few days beforehand. Graeme was absolutely fantastic -- knowledgable and super friendly. My sons, 11 and 10 years old, are soccer players and watch the EPL matches every weekend so it was amazing to visit the dressing rooms, be pitch-side and go inside the stadium.";
"222";"Awesome";"Take the City Tour. It was awesome and interesting. Want some more info about Colin Bell ant that era. Take the tour!";
"222";"Excellent for any football fan, what ever team you support '";"John and Roger were amazing guides at the Etihad today. It was my daughter's birthday and she had the best time ever. She said her cheeks hurt cause she couldn't stop smiling!! <br>Very informative and enjoyed by mum too ''";
"222";"Enthousiastic staff";"The tour was great, Steve and July did a good job! The know a lot about the club. <br>We only missed a little kiosk for coffee/thee and beverages.";
"222";"";"";
"222";"";"";
"223";"WHAT A RIP OFF";"It was so bad it made me laugh. We had 5p dinner reservations and you must be present a bit early to be allowed to take the elevator up to the restaurant. We were seated immediately and had cocktail service. Order it as soon as you can because its hard to find your server again until its time for the bill. The view is spectacular and if you could eat it you would be satisfied. Even though we were one of the first to be seated, we had to fight for a place in line from people who jumped the line and literally ran to the seafood table. The food was bland, boring and all seemed to have been frozen and reheated. I left hungry, angry and feeling ripped off. I have been told there is also another restaurant that offers sit down service and I would definitely recommend that if you want to enjoy your meal and the view";
"224";"";"";
"225";"Complex of court rooms is a major building";"The County Court is a complex of court rooms . The Count Court is a major building which handles criminal, commercial and common law cases. The County Court is a handsome building. Security is thorough, although it is not rushed. The exterior shows the figure of  the Lady of Justice, alongside the Southern Cross. The foyer has a mural, representing the link between law and Aboriginal tradition";
"225";"Lady of Justice sculpture";"The role of the County Court is symbolised by the Lady of Justice, a sculpture on the external wall of the Court, which shows a mature female figure, evoking a Grecian relief sculpture. The Southern Cross, which is associated with the Lady ofJustice,  is the symbol of Victoria,, a symbol of fairness and equality, The Lady of Justice sculpture is in William St, it is easy to see.";
"225";"His Honour Chief Judge Peter Kidd";"In 1957, the County Court was established in the city of Melbourne as a single court for the State of Victoria. The jurisdiction of the County Court was expanded in 1968 to include criminal matters in addition to civil cases. It's a rather exciting and imposing place to be at. <br><br>A new County Court building, designed by SKM and Lyons Architects (Daryl Jackson), was opened on the corner of Lonsdale and William Streets on 31 May, 2002. With 54 courtrooms, the County Court building is Victoria's busiest trial court. This is a beautiful piece of modern architecture.";
"225";"Modern complex for old-time justice";"The County Court is a complex of courts. It is a busy place and justice is handed down from on high. It is a modern building, with lots of polished wood. The County Court is in the legal precinct, it can be found at 250 William Street. Visitors must undergo a security check, but the staff are not rushed off their feet and they seem to be fairly easy going and are willing to answer questions.";
"225";"Modern architecture";"Not really somewhere you would go and visit but nice to walk part when in the legal precinct. Not sure if you can go in a visit.";
"226";"My experience with Peter Mac, was a great one, whilst it was a long drive to get in and out pre hospitalization, it was well worth it. My experience when hospitalized was brilliant, the nurses and carers were so supportive all of the tim, even though my treatment was grueling I had a good laugh with the staff by being so cheeky. The entire building itself is a sensational experience, with all of the art and the architecture amazing!!";"";
"226";"My dad had his second cancer surgery and is in hospital recovering in this moment,  this hospital is amazing. Every person I have met is so wonderful, polite and is willing to do/provide anything you need. The doctors are so supportive through their words and they staff do what they say they will do. The hospital is also very aesthetically pleasing, Thank you";"";
"226";"Received my chemo-radiotherapy here. It was an immensely difficult experience to endure and I am grateful to the entire team involved in my support - from administration, to the nurses, to various oncologists, radiotherapists, and those beloved anesthetists! Thank you to each and every one of you for alleviating the distress and pain as much as possible along the way, each within your remit. God bless you and your work, xx.";"";
"226";"Peter MacCallum Cancer Clinic. The hospital itself is worth visiting both for its amazing curvy organic exterior, which is continued with the soaring internal void just inside the entrance. Lots of warm wood flooring and panelling, sofas to wait on and a massive soaring void in the core of the building with Gehry like sweeping curves along the levels and stairs as you gaze up at the sky 10 or so floors above you. Every floor looking down into the huge void is different and gives a slightly differing view both up and down. Every floor has a range of artworks on the walls decorating the space. The Loft Cafe on the 7th level is definitely worth visiting a park like area with sculptural features, grassed areas and seating. Stunning panoramic views of the city from a unique vantage point! It's worth coming here just to enjoy the views and great coffee! ....who would have thought a Cafe in a hospital could become a tourist destination!";"";
"226";"Peter McCallum has saved my partners life countless times. I absolutely love and adore him and they have given him precious time in this world. A photo of us keeping it light hearted when he was admitted back in March.";"";
"226";"What I fantastic place. They looked after me every time I came for treatment, I always got seen on time and the food shop  they have there  is the best food";"";
"226";"Words are not enough to show how truly thankful I am for the doctors, nurses and all staff at Peter Mac. From the moment you are admitted and cared for during your treatment to helping you with a plan afterwards they are most supportive. You cannot compare. This hospital is a one in a million, I will always be grateful for their work. Thank you.";"";
"226";"New building and nice design.";"";
"227";"";"The Royal Dental Hospital offers excellent and professional dental service. My wisdom teeth extraction surgery went smoothly. It's mostly public dental care but paid private patients are also accepted here. Make sure you arrive at least 20 minutes before the appointment as the reception might have a long queue.";
"227";"";"The staff were amazing: warm and friendly at all times. My sons wisdom teeth removal was a smooth process. As we were from a town 4 hours away the nurse said she would try to get us into surgery first so we could get back on the road sooner, this occurred and we were home in good time. My son was cared for in the best possible way. Nurse Michelle is truly amazing.";
"227";"";"Honestly the most reasonable practice I've found in city locality. They have a good understanding of risk factors, a great policy and viable accessibility. Cheers to the nurses who treated me without assumption or judgement, and are quite accurate to their word. Their service has provided me insight into genetics and how services operate in this state.";
"227";"";"I had to get my bottom wisdom teeth under general anesthesia and I was really anxious about this going in and before the surgery. The nurses and the anaesthesiest made me feel extremely comfortable and I really felt really safe and taken care of in their hands. The staff there are so kind and understanding and I couldn't thank them enough for making the whole experience comfortable and for being so understanding when I was having anxiety about it before hand. The staff are amazing and I can't thank them enough for the amazing job they did with my teeth and also with making me feel as comfortable as possible. Would recommend 10/10 to all my family and friends and hopefully this helps other people feel a bit better about going in for wisdom teeth surgery";
"227";"";"I had all 4 wisdom teeth removed with the Royal Dental Hospital and I could not be happier with the experience. My surgeon, anaesthetist and all nurses involved in taking care of me were so kind, comforting and knowledgeable, and considering how nervous I was initially, I felt very at ease after meeting them. Thank you to all involved,";
"227";"";"What a great experience I just had there last Saturday! It was worthy of the long wait. I am very embarrassed I didn't ask for my dentist's name and his assistant. I just want to say Thank You for the amazing job they did with the extraction of y wisdom tooth. It was a burden I carried for long time. It was going to be quite a difficult procedure because the tooth was too close to the nerve but my dentist nailed it like a champ. I just wanted to recognise the superb job that the Royal Dental Hospital does. Your efforts aren't taken for granted. Please, keep up the great job you do. Always grateful because today I feel GREAT because of the wonderful job you do.";
"227";"";"I found it to be such a good experience. ALL of the staff are absolutely amazing, they helped me so much in dealing with my anxiety. The service was better than a 5 star hotel (the nurses know what I'm talking about). Many thanks for everything, Charlie.";
"227";"";"On the 31st Jan 2023 mid day , I was Waiting for 1 hour to answer the phone. But she was trying to hang up the phone after 10 seconds with rude voice, she ONLY talked what she wants to say, doesn't listen to your explanation.  If you want customer to be polite, Please be respectful and a bit more patient! I totally understand the shortage of staff, but if you answer the phone , please do the job properly, don't answer us if you are not ready and with impatient voice . We can wait a bit more longer with a polite staff ! PLEASE BE AWARE , rules changed! NOT a single treatment for anyone without concession cards in the royal dental hospital! So DO NOT WASTE YOUR TIME in here.";
"227";"";"Had a very painful broken tooth which was taken out today by a lovely student dentist Peggie Chen hoping I have her name correct. She was brilliant & has a great further as a dentist. Plus her supporting staff members were also fantastic. Highly recommend this service. Thankyou for my pain free treatment ladies & RDH.";
"228";"Refurbished bridge gives easy access";"Several bridges have spanned  the River Yarra at this point. The bridge constructed in 1853 carried diggers headed to the Goldfields from Port Melbourne to Flinders St. In 1888, the Sandridge Railway Bridge was opened to traffic. Eventually the  railway line fell into disuse and the bridge was repurposed as a pedestrian bridge,. The refurbished  bridge opened in time for the 2006 Commonwealth Games, held in Melbourne. The Sandridge Bridge runs  diagonally to the banks of the River Yarra. The bridge  provides  convenient  access to Crown Casino, and it gives  a picturesque  view of the city at sunset.";
"228";"Laser show";"Happened to pass by here on the way back to accommodation and was informed by someone that there will be a laser show in a minute time. The show is part of the programme for 'The Rising' which is a close to 2 weeks festival around the CBD aimed at encouraging people to come out. The show is 5 minutes long and is moving in tandem with music which you can stream from your mobile. Wished we have such initiative where I came from. <br><br>Again just to show that Melbourne is the world's most liveable city.";
"228";"Take the railway bridge across the Yarra";"This bridge is a remnant of a pioneering railway line linking Port Melbourne, then known as Sandridge, with the city of Melbourne. Eventually it fell into disuse, but with the reconstruction of Southbank, it was revived as a pedestrian bridge. Sandridge Railway Bridge now forms a convenient pedestrian link across the Yarra, carrying thousands of peoole across the river every day.";
"228";"Cross the river by with the Travellers";"The 1888 Sandridge Bridge is a former railway bridge that has been converted into a pedestrian crossing  across the Yarra River. It has historical value. These days, it is best known for hosting 'The Travelers,' which are movable sculptures. They are the creation of Lebanese artist Nadim Karam. They represent the waves of immigrants to Victoria since the 1830s, when Melbourne was settled. Victoria's  Aboriginal inhabitants are represented by the stone and steel sculpture in the square 'Gayip.'";
"228";"A different bridge,";"Sandridge Railway Bridge is a very interesting bridge which used to be a railway bridge but has now been transformed into a pedestrian and cycle pathway over the Yarra River. It is particularly worthwhile visiting because it is a sort of museum of the history of immigration to Melbourne and Australia. Art works along the length of the bridge depict the stories of various migrant groups, beginning with the Indigenous people of this continent. A great idea!";
"228";"In the steps of Australia's forefathers";"Sandridge is the original name of Port Melbourne, from whence new immigrants took the railway to the city of Melbourne. Sandridge Bridge was constructed by David Munro (1844-1898), a significant colonial contractor and engineer. It is said that John Monash, then a young engineer, worked on the project. Sandridge Bridge was the first steel girder bridge built across the Yarra River, it was completed in 1888. The bridge had fallen into disrepair after it lost its function as a railway bridge. In 2006, it we repurposed for use by cyclists and pedestrians. It has some notable public art. it is also a short-cut from the city center to Southbank.";
"228";"An unique link with Melbourne's past and present";"Sandridge Bridge was the first steel bridge over the Yarra River forming a link between the city and Port Melbourne, where thousands of immigrants first landed on Australian shores.<br><br>There are ten sculptures across the bridge representing time frames of immigration to Australia--<br><br>1. Gayip ' The Aboriginal Period <br>2. First Settler ' The Convict Period (1788 ' 1868).<br>3. Melbourne Beauty ' The Gold Rushes (1850 ' 1890).<br>4. Walker and his tucker bag ' Assisted Migration (1830 ' 1930). <br>5. Shelter ' Displaced persons (1947 ' 1953).<br>6. Urban Wheel ' European Migration (1947 ' 1983).<br>7. Running Couple ' Refugees (1856 ' 2005).<br>8. Butterfly Girl ' Asian and middle east migration (1975 ' 2005). 9. Technoman ' Students and professionals (1975 ' 2005).<br>10. Walking Sun ' Australian Multiculturalism.<br><br>There are really interesting glass screens that record the details of Indigenous peoples and immigrant arrivals to Australia by country of origin since 1788.";
"228";"Informative Glass Panels";"This old railway bridge is now a pedestrian bridge that heads into Queens bridge Square. The metallic bridge is quite easy to spot from the other bridges. It also has interesting lights running along the top of the bridge.<br>When walking along it, the glass and metal look quite good. It's not until you look at it closely that you can see that there is information etched into the glass. The Queensbridge Square end has quite a bit of historical information. The other panels have countries and information about them so it's worth trying to find yours if you're a visitor.<br>I thought it was one of the more interesting bridges to walk across.";
"228";"A railway bridge with no trains.....";"This is one of the nicest and most innovative projects we have come across. A former railway bridge was transformed into a pedestrian and cycle path for all to enjoy across the Yarra river. But what makes this particular bridge really worthwhile, in our estimation, is the beautiful art works adorning the length of the bridge and which tell, along with specific information panels, the history of immigration to Melbourne, and perhaps Australia. This is an amazing project and it's a must see.";
"228";"Unique";"A unique place with sculptures and artwork to view, a different place to take photos and enjoy the atmosphere.";
"228";"Interesting Bridge";"Interesting bridge across the Yarra River. The metal sculptures tell the story of immigration to Melbourne throughout the years. Bridge looks great at night and is worth spending some time reading the information provided.";
"228";"Read the sculptures like a timeline";"This is one of those pieces that requires time to chew, digest, and enjoy ... bit by bit.  The  sun reflects off the chrome and steel abstractions to the delight of us all.  At night, the sculpture is illuminated.  That has to be a treat to see.<br><br>The bridge is a pedestrain/cycle path these days but it is the public art that sets it so distinctly apart from any other bridge art installation.  The series of 10 sculptures has a formal title:  The Travelers.  For those with a curiousity beyond the immediate visual, we found an internet site for the artist's poetry and his presentation.<br><br>In a nutshell, the series traces the TEN PERIODS OF AUSTRALIAN MIGRATION starting with the aboriginal time and ending with The Walking Sun.  I particularly liked Running Couple (number 7 on the trail) which is the story of a refugee couple (think Hitler here) who flee, find each other, and now run after the sun.  <br><br>Lebanese artist, Nadim Karam, gave us all a great gift with this beautiful piece called The Travelers. Maybe we all are still traveling?  I believe so.";
"229";"";"";
"230";"Located in an ideal spot.";"Friendly helpful staff every day, noticeable in their red uniforms. Opening hours were good, and lots of information available.";
"230";"Get a map and get going";"Although the Melbourne Visitor Centre in Federation Square is permanently closed, there are many locations around the city where visitors can gain information, including the Melbourne Visitor Centre at the Town Hall in Swanston Street. Prominent corners in the city often have volunteers who can provide information. Melbourne is based on the Hoddle Grid, it's relatively easy to find your way around once you have a map.";
"230";"Great place to kick things off";"Great for picking up maps and info - nice staff and very helpful - especially as a newbie in town, much appreciated.";
"230";"Information on Melbourne";"The tourist information is in the town hall while they are doing work at Federation Square but the service is still fantastic. The staff picked up on anything we said and supplied info on all our thoughts. Thanks Team.";
"230";"They will tell you where to go and what to do in this cultural city";"When I go into Melbourne city I usually call into the Visitors center in the Town Hall building to get the latest information on what's on, what's showing and interesting walks and tours to take and any other questions I have about Melbourne - and they always help me - and I live here and always find out something new about this marvellous city of Melbourne.";
"230";"So helpful";"great volunteers with excellent knowledge <br>Nothing a bother , thank you  for the tips and directions , i was going completely the wrong way";
"230";"The right place to get informed";"Located at the nice and crowded Federation Square, we found that we were getting helpful information in the Centre. Helpful people and good city map.";
"230";"Very helpful staff";"Lots of information leaflets and advise/suggestions available. Great to get a tram timetable and information about the prepaid tram 'myki' card.";
"230";"Great Job";"Now situated in the town hall due to construction work on the metro tunnel, the staff do an outstanding job.";
"230";"Visitors Centre that is dead but won't lie down";"The official Melbourne Visitors Centre is now in the Melbourne Town Hall. The old Visitors Centre in Federation Square was demolished to allow for construction of the new underground railway. Despite this setback, a dedicated group of 'welcomers' attend  the old location in Federation Square every day to help out-of-towners  who still persist in going to the old location. I must say that I find their dedication and persistence  admirable. I was there today and found their information to be very useful.";
"230";"Under the umbrella";"The building was demolished about two years ago, but volunteer staff in red jackets stand under an umbrella in the Square and give advice to tourists.  If you want brochures and something more substantial, go to tge office at the Town Hall on the cirner of Lt Collins Street.";
"230";"One visit";"Four days in Melbourne - a wonderful and interesting city, we stopped for information and directions.<br>Some good help about the tram system - one of the better tram systems ever experienced - and people in the trams, like in Helsinki, Amsterdam and Berlin - were very polite - offering seats to older visitors.<br>Interesting volunteers in the VC - thanks for your kind assistance.";
"231";"";"";
"232";"Hiker-biker bridge spans the River Yarra";"Webb  Bridge is a very convenient place to cross the River Yarra, from Docklands to South Wharf. It's a hiker-biker bridge, we took the hiker option. Webb Bridge is based on an old railway bridge, and gave access to the Webb Dock";
"232";"Unusual bridge design";"This bridge has an unusual web design and was interesting to use to cross the Yarra River, however, it does not rate as a must-see in Melbourne. It affords pleasant views of the river and surrounds. We pondered whether the bridge was incomplete, or the buliders tired of creating the web pattern! I have subsequently read about its progressive disintegration as part of the design!? If in the area, take a look.";
"232";"Nice place for a walk";"My wife and I walked from Flinders Street train station, along the riverfront to cross this bridge to get to Docklands. We spent a day in the city, had lunch and visited a few places before attending a musical performance at Hamer Hall at The Arts Centre.<br><br>The views from this bridge are scenic. The Spring weather was very nice.";
"232";"Enclosed/openness";"Interesting bridge with an unusual design which uses a web like structure to create enclosure which progressively disintegrates, leaving behind an open bridge.";
"232";"Yarra crossing for pedestrians and cyclists";"Although the Webb Bridge is aesthetically pleasing, its main function is to carry pedestrians and cyclists between the  north of the Yarra River and the new residential developments south of the river, which it does efficiently. Webb Bridge is certainly a striking addition to Melbourne's maritime environment.";
"232";"Pedestrian bridge  is city landmark";"The Webb Bridge provides a link for pedestrians and cyclists across the Yarra River between the Docklands  precinct in the north and the new residential developments to the south of the river. It is a conversion of the former Webb Bridge rail link. Robert Owen designed the bridge to mirror  the eel traps used by indigenous people before white settlement, as a symbol of reconciliation. The Webb Bridge was awarded the Australian Institute of Architects Joseph Reed Award for Urban Design (2005) and a national award for urban design (2005). The Webb Bridge is an eye-catching addition to Melbourne's maritime water-scape.";
"232";"Interesting";"Quite a nice footbridge that crosses the Yarra. Looks to be half completed mind you, but quite nice to walk across.";
"232";"The choice to lead an ordinary life is no longer an option";"I had to cross the Webb Bridge today to attend a Seminar. The walk across in the morning I had walked past the water to arrive at it - standing on it you have spectacular views of the Yarra River . At the end of my day I crossed it on the return and walked through a lovely children's park .<br><br>Architecturally it's quite beautiful... it's meant to be an analogy of Koori fishing traps and the winding river below. It's a lovely bridge to traverse ...the whole area is quite lovely.  It's great to see bicyclists sharing the area.";
"232";"Great way to cross the Yarra River";"This very ornate pedestrian bridge is a great way to cross the Yarra River. You can meander across at your own pace or as some people do you can run across.";
"232";"Cool looking bridge over the Yarra river";"This is a very nice looking bridge which I think is made to look like aboriginal fishing net.  It is a cycling and pedestrian link to the main part of Docklands from the South Promenade.  There are many pedestrian bridges along the Yarra River, I used it several times as I was staying in Docklands for awhile.";
"232";"A peaceful view of an otherwise busy Melbourne waterway";"Living in Docklands with a small fur baby who needs regular exercise, this is a bridge that I pass nearby or over frequently.<br><br>To look out toward the mouth of the river away from the city leaves one with a peaceful feeling of serenity and calm. <br><br>The view changes considerably at different times of the day or in different weather as the light bounces of the water in different ways.<br><br>Often on a Friday or weekends there will be the added attraction of wedding parties who have come down for their wedding photos.<br><br>It is a free attraction and definitely worth a walk if you are in the Docklands and wondering what you should do to fill in a few minutes.<br><br>Venture over the bridge to the Southbank side and there are a number of restaurants and bars within very close proximity.<br>";
"232";"Modern art";"The bridge needs to be seen at different times of the day as the sun gives it a whole different image, sun up, sun down and nighttime when it is lit up. I inadvertently left my camera behind so will need to return to get some great photos.<br>";
"233";"Good sporting facility";"The oval is home to a junior footy team. But the reason we visited was bcos of excellent soccer facility at back. Very good pitch";
"233";"";"New development. Dallas Brooks Hall is no longer. Mirvac Eastbourne development under construction";
"233";"";"Doesn't exist anymore.";
"234";"";"I havny been here yet, but I'm think about moving here when I live I  Melbourne. All reviews are great and and the school looks amazing, i look forward to coming here in the future!";
"234";"";"I went here and it was so amazing. It gave me lots of Opportunitys";
"234";"";"The most amazing school ever. No bullies nothing. Absolutely amazing!!";
"234";"";"My friend went there. Must be a lovely school.";
"234";"";"Fantastic school. Amazing Staff. Embracing students";
"234";"";"Really nice girls. Very nice. Principled.";
"234";"";"I haven't gone there YET, But in the near Future I might";
"234";"";"Best school ever!!!";
"234";"";"Love to be there";
"234";"";"Super";
"235";"Couldn't be worse.";"Very low standard for such department store like Myer. I bought DKNY handbag which had handles tears in a couple of months. I returned the bag in September 2022. The lady said I'd get refund in 3 - 5 working days. Guess what, now it's April 2023 and still no refund. I had many phone calls and emails with them, nothing helped. <br>I hope that VCAT will make them pay.";
"235";"Department store in a  Melbourne icon";"Myer is  a substantial  .department store in the central Melbourne. Myer is a Melbourne institution. Myer is the shopping destination of choice for Melbourne's middle classes. Myer stocks good quality, affordable merchandise. The mainstay range is men's and women's apparel. The basement has active wear, and most of the busy ground floor is given over to cosmetics. Since an extensive upgrade, Myer has become much more attractive as a venue for shopping. The iconic Mural Hall on the top floor is a feature of central Melbourne";
"235";"Iconic shopping mall of Melbourne";"Heard that this is an iconic shopping mall of Melbourne,  so we went inside . Surprising, we managed to get a pair of shorts @29 (discounted). Items are slightly ex though. Similar to shopping centre (e.g. CK Tang) in Singapore.";
"235";"Poor Service, pathetic.";"How do you have to ask 3 ppl to help with a pair of shoes. I needed a pair of Dr Martens. These were over $300 pair of shoes and no one was there to help. How pathetic.  How is Myer still open. 3 people!!!! But the look on their faces when u ask for help was priceless. It was like I was asking for a million dollars. Seriously guys!!! Screen ur staff better!";
"235";"Lack of Staff";"There was no one at the handbags area to serve and all the Radley bags were chained up - you can't even try them on or find someone to help you u lock the bags. This does not encourage consumer interest, I'm sure most customers would like to try a bag on to see how it looks on them before buying it.";
"235";"Great location and good sale prices";"Great centrally located department stove will all expected  product. For me there was more available and Sake pricing was better than competitor David Jones . Staff generally helpful although one in fragrance  area seemed disinterested";
"235";"Myer so called Christmas Windows";"Myer Christmas windows, should be known as Myer so called Christmas windows. Each year the windows have been based on a book, a Christmas book. The last time they did a Christmas book was 2015. Anything onwards was either written for the myer windows such as The perfect Christmas (that myer TV advert), or the covid one which was last minuet. <br><br>So after going to the opening, went and watched the news that night where Disney called up Myer to have the windows for their 100th. Since Stage one the company that does all the designs since the start of the year had to scrap their work for Disney popping in some tacky work that was the worst myer windows ever. I thought 2019 with the gumnut babies were bad being an Ad for Myer again. Whats next year? netflix going to pay their way in for stranger things??<br><br>Did so called cancel culture ruin the magic of christmas and is that why we have come to non christmas themes? Hey, at least the last window is of Jesus the true meaning of Christmas and if anyone tries to change that to anything else then Myers Christmas isnt Christmas anymore. I used to look forward to these each year and now its been put together with a poor effort, bought by a company that is running the world.";
"235";"Back from the brink";"Myer has made a comeback. This extensive department store teetered on the brink of insolvency, but it is once again the hub of Bourke St, Melbourne's retailing centre. Myer is a Melbourne institution. The Christmas windows, for young and old, are a highlight of the festive season which are remembered fondly by many Melburnians.";
"235";"Myer Windows";"I have been going to every myer windows since 2009 (Olivia helps with Christmas) and I can not say how much the whole window tradition played a big role in my childhood. The Myer windows are among the worlds greatest Christmas windows displays in the world. In recent years the windows have not been very christmasy and a few years the story seems to be the same (2015 and 2016) and the last 2 years they didnt even do a book. I am worried though this is starting to go downhill";
"235";"Big, bright and dull";"Not much of a shopper busker so this review might be skewed. There's nothing which stands out here and say visit me for this. I can only say that it's big, bright and dull.<br><br>Oh. It is linked to the next mall on level 1.";
"235";"Melbourne Institution";"Great department store, size can be bewildering. the city store has better range than smaller satellite stores. Fantastic easter sale left with more purchases than expected.";
"235";"Worst customer service";"With all the false promises of great customer service Myer has the worst customer service! <br>They do not answer their phones & barely have any staff on the floor. <br>They won't help with an exchange, shop elsewhere, this brand does not care about their customers! <br>Those days are long gone! <br>Happy to take our money but make it impossible when something goes wrong to contact them for assistance. <br>Disappointed!<br>No more!";
"236";"Up-market store stocks quality merchandise";"David Jones is an up-market  department store, with a flagship store in central Melbourne. The ground flor is   given over to cosmetics, including an  extensive   range of designer fragrances. David Jones stocks men's and women's apparel, including exclusive  labels. David Jones'  clients tend to be prosperous people who appreciate quality merchandise.";
"236";"WORTH EVERY CENT";"We were in Melbourne for a weekend and did some shopping at DJ Bourke Street. Fabulous store and absolutely fantastic service from Kerry ( Carla Zampati on level 3 ) who was very knowledgeable and a very friendly Salesperson who really knows her products. An absolute rarity nowadays. Then we were attended to by Maryanne ( level 4 mens ) who was also very friendly and helpful. She went above and beyond to assist us. In fact both the Salespersons dedication to their vocation should be acknowledged and David Jones should be very proud to have them. Thank you again Kerry and  Maryanne.";
